month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin,,,,,,,,
FEB_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,24,1.36,2.00,32.64,48.00,15.36,32.0,,,,,,,,
FEB_22,CLARITHROMYCIN TAB 500MG,RX,ANTI_INFECTION,1,27.80,38.00,27.80,38.00,10.20,26.8,,,,,,,,
FEB_22,CLEANSING CHARCOAL TOOTHPASTE X,OTC,PERSONAL_CARE_DENT,1,10.50,14.00,10.50,14.00,3.50,25.0,,,,,,,,
FEB_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,2,35.80,50.00,71.60,100.00,28.40,28.4,,,,,,,,
FEB_22,COKE PLASTIC 300ML,OTC,FOOD,4,2.25,3.00,9.00,12.00,3.00,25.0,,,,,,,,
FEB_22,COLDRILIF CAPS,OTC,COUGH_COLD,8,3.40,5.00,27.20,40.00,12.80,32.0,,,,,,,,
FEB_22,COLDRILIF SYRUP,OTC,COUGH_COLD,1,5.29,7.50,5.29,7.50,2.21,29.5,,,,,,,,
FEB_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,2,8.00,10.00,16.00,20.00,4.00,20.0,,,,,,,,
FEB_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,3,9.00,13.00,27.00,39.00,12.00,30.8,,,,,,,,
FEB_22,CONGESTYL SYR 60ML,OTC,COUGH_COLD_PED,3,10.59,14.50,31.77,43.50,11.73,27.0,,,,,,,,
FEB_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,1,6.50,10.00,6.50,10.00,3.50,35.0,,,,,,,,
FEB_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,2,6.00,8.50,12.00,17.00,5.00,29.4,,,,,,,,
FEB_22,CORDIPIN RETARD 20MG PROLONGED,RX,CARDIO,30,0.73,1.00,21.90,30.00,8.10,27.0,,,,,,,,
FEB_22,CORORANGE DROPS 15ML,OTC,VITAMINS,2,0.00,7.00,0.00,14.00,14.00,100.0,,,,,,,,
FEB_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,1,4.20,6.00,4.20,6.00,1.80,30.0,,,,,,,,
FEB_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,2,1.60,2.50,3.20,5.00,1.80,36.0,,,,,,,,
FEB_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20.00,13.75,20.00,6.25,31.3,,,,,,,,
FEB_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,1,2.70,4.00,2.70,4.00,1.30,32.5,,,,,,,,
FEB_22,CYPRODINE SYRUP,OTC,VITAMINS,2,26.00,36.00,52.00,72.00,20.00,27.8,,,,,,,,
FEB_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18.00,12.33,18.00,5.67,31.5,,,,,,,,
FEB_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,2,0.37,0.50,0.74,1.00,0.26,26.0,,,,,,,,
FEB_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,6,10.36,14.50,62.16,87.00,24.84,28.6,,,,,,,,
FEB_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,51,1.87,2.70,95.27,137.70,42.43,30.8,,,,,,,,
FEB_22,DICLOLEX POWER HEAT GEL,OTC,ANALGESIC,2,6.00,8.50,12.00,17.00,5.00,29.4,,,,,,,,
FEB_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,1,80.00,100.00,80.00,100.00,20.00,20.0,,,,,,,,
FEB_22,DOMI-10 DOMPERIDONE SUPP 10MG,RX,GI_NV,1,2.21,3.00,2.21,3.00,0.79,26.3,,,,,,,,
FEB_22,DORETA TAB,RX,ANALGESIC,10,2.42,3.20,24.20,32.00,7.80,24.4,,,,,,,,
FEB_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,56,0.40,0.25,22.40,14.00,-8.40,-60.0,,,,,,,,
FEB_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,2,19.90,30.00,39.80,60.00,20.20,33.7,,,,,,,,
FEB_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,1,4.23,6.00,4.23,6.00,1.77,29.5,,,,,,,,
FEB_22,DREZ OINTMENT 10G,OTC,FIRST_AID_INF,1,6.00,8.50,6.00,8.50,2.50,29.4,,,,,,,,
FEB_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,1,12.00,17.00,12.00,17.00,5.00,29.4,,,,,,,,
FEB_22,DREZ SOLUTION 100ML STEDMAN,OTC,FIRST_AID_INF,1,13.29,19.00,13.29,19.00,5.71,30.1,,,,,,,,
FEB_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,2,7.50,8.50,15.00,17.00,2.00,11.8,,,,,,,,
FEB_22,DYNEWELL SYR,OTC,VITAMINS,3,3.10,4.50,9.30,13.50,4.20,31.1,,,,,,,,
FEB_22,DYNEWELL TAB,OTC,VITAMINS,8,0.20,0.50,1.59,4.00,2.41,60.3,,,,,,,,
FEB_22,EFPAC JUNIOR,OTC,ANALGESIC,1,7.48,10.00,7.48,10.00,2.52,25.2,,,,,,,,
FEB_22,EFPAC TABS,OTC,ANALGESIC,24,1.17,1.70,28.08,40.80,12.72,31.2,,,,,,,,
FEB_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,2,3.10,4.50,6.20,9.00,2.80,31.1,,,,,,,,
FEB_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,3,1.20,2.00,3.60,6.00,2.40,40.0,,,,,,,,
FEB_22,EPIDERM CREAM 30G,OTC,ANALGESIC,2,4.00,6.00,8.00,12.00,4.00,33.3,,,,,,,,
FEB_22,ESKAY10mg,RX,GI_ANTI_SPASMODIC,40,0.33,0.50,13.20,20.00,6.80,34.0,,,,,,,,
FEB_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,33,0.58,0.80,19.14,26.41,7.27,27.5,,,,,,,,
FEB_22,FENBASE EXTRA,OTC,ANALGESIC,4,2.02,3.00,8.07,12.00,3.93,32.8,,,,,,,,
FEB_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,1,35.54,49.00,35.54,49.00,13.46,27.5,,,,,,,,
FEB_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,2,33.02,46.00,66.04,92.00,25.96,28.2,,,,,,,,
FEB_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,10,2.50,4.00,25.00,40.00,15.00,37.5,,,,,,,,
FEB_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,1,5.75,8.20,5.75,8.20,2.45,29.9,,,,,,,,
FEB_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,3,22.00,29.00,66.00,87.00,21.00,24.1,,,,,,,,
FEB_22,FLOTAC 75MG,RX,ANALGESIC,10,2.70,3.70,27.00,37.00,10.00,27.0,,,,,,,,
FEB_22,FLUREST TABS,OTC,COUGH_COLD,1,12.00,15.00,12.00,15.00,3.00,20.0,,,,,,,,
FEB_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,100,0.50,0.70,50.00,70.00,20.00,28.6,,,,,,,,
FEB_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,30,0.43,0.60,13.04,18.00,4.96,27.6,,,,,,,,
FEB_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,7,0.26,0.50,1.85,3.50,1.65,47.1,,,,,,,,
FEB_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,1,7.00,10.00,7.00,10.00,3.00,30.0,,,,,,,,
FEB_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,3,1.17,1.60,3.51,4.80,1.29,26.9,,,,,,,,
FEB_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,3,0.71,1.00,2.13,3.00,0.87,29.0,,,,,,,,
FEB_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,12,0.92,1.40,11.01,16.80,5.79,34.5,,,,,,,,
FEB_22,GAUZE SINGLES SMALL,OTC,FIRST_AID,12,0.80,1.00,9.60,12.00,2.40,20.0,,,,,,,,
FEB_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,17,2.30,3.50,39.12,59.50,20.38,34.3,,,,,,,,
FEB_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,10,1.67,2.50,16.70,25.00,8.30,33.2,,,,,,,,
FEB_22,GEBEDOL TABS,OTC,ANALGESIC,43,1.10,2.00,47.36,86.00,38.64,44.9,,,,,,,,
FEB_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,1,1.90,3.00,1.90,3.00,1.10,36.7,,,,,,,,
FEB_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,3,1.50,3.00,4.50,9.00,4.50,50.0,,,,,,,,
FEB_22,GIVERS KOO CAPSULES CAPS GIVERS,OTC,HERBAL,1,18.00,25.00,18.00,25.00,7.00,28.0,,,,,,,,
FEB_22,GOGYNAX CLOTRIMAZOLE PESS 100MG,OTC,PERSONAL_CARE_F,1,3.30,5.00,3.30,5.00,1.70,34.0,,,,,,,,
FEB_22,GRISON SYRUP 125mg/5ml,RX,ANTI_INFECTION,1,7.98,11.00,7.98,11.00,3.02,27.5,,,,,,,,
FEB_22,GYPRONE PLUS,OTC,VITAMINS,4,1.80,3.00,7.20,12.00,4.80,40.0,,,,,,,,
FEB_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.50,5.94,9.00,3.06,34.0,,,,,,,,
FEB_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,1,3.00,4.50,3.00,4.50,1.50,33.3,,,,,,,,
FEB_22,IBUCAP 10 TABS,OTC,ANALGESIC,2,1.53,2.50,3.06,5.00,1.94,38.8,,,,,,,,
FEB_22,imax herbal delay spray 18ml,OTC,SEX_HEALTH_U,1,22.00,31.00,22.00,31.00,9.00,29.0,,,,,,,,
FEB_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,11,13.00,18.00,143.00,198.00,55.00,27.8,,,,,,,,
FEB_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,1,12.07,17.00,12.07,17.00,4.93,29.0,,,,,,,,
FEB_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,1,0.80,1.10,0.80,1.10,0.30,27.3,,,,,,,,
FEB_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,6,2.30,4.33,13.80,26.00,12.20,46.9,,,,,,,,
FEB_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,3,8.43,12.00,25.29,36.00,10.71,29.8,,,,,,,,
FEB_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,6,4.25,6.00,25.50,36.00,10.50,29.2,,,,,,,,
FEB_22,KISS CONDOM,OTC,SEX_HEALTH_M,13,1.10,2.00,14.30,26.00,11.70,45.0,,,,,,,,
FEB_22,KLOVINAL VAGINAL PESS.,OTC,PERSONAL_CARE_F,1,19.00,28.00,19.00,28.00,9.00,32.1,,,,,,,,
FEB_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,1,4.50,7.00,4.50,7.00,2.50,35.7,,,,,,,,
FEB_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,2,12.89,19.00,25.78,38.00,12.22,32.2,,,,,,,,
FEB_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,7,0.71,1.00,4.97,7.00,2.03,29.0,,,,,,,,
FEB_22,LACTULOSE SYR 300,OTC,GI_LAX,1,25.48,35.00,25.48,35.00,9.52,27.2,,,,,,,,
FEB_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,5,4.50,6.50,22.50,32.50,10.00,30.8,,,,,,,,
FEB_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,2,1.85,5.00,3.70,10.00,6.30,63.0,,,,,,,,
FEB_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,2,4.20,6.00,8.40,12.00,3.60,30.0,,,,,,,,
FEB_22,LEXOTANIL TABS 1.5MG 30'S,RX,BENZO,2,1.27,1.70,2.54,3.40,0.86,25.3,,,,,,,,
FEB_22,LISTERINE MOUTHWASH 250ML,OTC,PERSONAL_CARE_DENT,1,16.00,22.00,16.00,22.00,6.00,27.3,,,,,,,,
FEB_22,LOFNAC GEL 30G,RX,ANALGESIC,2,5.10,7.00,10.20,14.00,3.80,27.1,,,,,,,,
FEB_22,LOFNAC SUPP 100MG,RX,ANALGESIC,15,0.90,1.50,13.50,22.50,9.00,40.0,,,,,,,,
FEB_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,4,15.30,22.00,61.20,88.00,26.80,30.5,,,,,,,,
FEB_22,LOSARTAN 50MG TABS 28'S,RX,CARDIO,14,0.48,0.65,6.72,9.10,2.38,26.2,,,,,,,,
FEB_22,LUEX BABY CHESTY COUGH SYRUP 10,OTC,COUGH_COLD_PED,1,7.00,10.00,7.00,10.00,3.00,30.0,,,,,,,,
FEB_22,LUFART DS TABS,OTC,ANTI_MALARIAL,5,11.80,17.00,59.00,85.00,26.00,30.6,,,,,,,,
FEB_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,15,6.50,10.00,97.50,150.00,52.50,35.0,,,,,,,,
FEB_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,1,2.60,4.00,2.60,4.00,1.40,35.0,,,,,,,,
FEB_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,6.06,10.00,12.12,20.00,7.88,39.4,,,,,,,,
FEB_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,3,0.70,1.00,2.10,3.00,0.90,30.0,,,,,,,,
FEB_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,18,1.28,1.60,23.04,28.80,5.76,20.0,,,,,,,,
FEB_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,4,6.98,13.00,27.92,52.00,24.08,46.3,,,,,,,,
FEB_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,10,2.92,4.00,29.20,40.00,10.80,27.0,,,,,,,,
FEB_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.60,9.00,26.40,36.00,9.60,26.7,,,,,,,,
FEB_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.30,13.00,9.30,13.00,3.70,28.5,,,,,,,,
FEB_22,MENTHODEX 200ML,OTC,COUGH_COLD,2,20.00,27.50,40.00,55.00,15.00,27.3,,,,,,,,
FEB_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,20,0.09,0.15,1.80,3.00,1.20,40.0,,,,,,,,
FEB_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,90,0.10,0.20,8.76,18.00,9.24,51.3,,,,,,,,
FEB_22,METFORMIN DENK 1000MG,RX,ANTI_DIABETIC,15,0.98,1.40,14.70,21.00,6.30,30.0,,,,,,,,
FEB_22,METFORMIN-DENK 500MG,RX,ANTI_DIABETIC,30,0.47,0.65,14.10,19.50,5.40,27.7,,,,,,,,
FEB_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,5,3.50,5.00,17.50,25.00,7.50,30.0,,,,,,,,
FEB_22,METROLEX F TABS,RX,ANTI_INFECTION,3,9.00,13.50,27.00,40.50,13.50,33.3,,,,,,,,
FEB_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,3,6.59,9.00,19.77,27.00,7.23,26.8,,,,,,,,
FEB_22,MIST POT CIT 200ML,OTC,NA,4,2.50,4.00,10.00,16.00,6.00,37.5,,,,,,,,
FEB_22,MIST SENNACO 200ML,OTC,GI_LAX,3,2.50,3.50,7.50,10.50,3.00,28.6,,,,,,,,
FEB_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,2,2.50,3.50,5.00,7.00,2.00,28.6,,,,,,,,
FEB_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,5,3.80,5.50,19.00,27.50,8.50,30.9,,,,,,,,
FEB_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,17,0.15,0.30,2.55,5.10,2.55,50.0,,,,,,,,
FEB_22,MYCOLEX 3 CREAM,OTC,ANTI_INFECTION,1,15.00,21.00,15.00,21.00,6.00,28.6,,,,,,,,
FEB_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,10,1.80,2.50,18.00,25.00,7.00,28.0,,,,,,,,
FEB_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,1,13.50,19.00,13.50,19.00,5.50,28.9,,,,,,,,
FEB_22,NESBEN TABS,RX,ANTI_INFECTION,1,3.50,5.00,3.50,5.00,1.50,30.0,,,,,,,,
FEB_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,10,0.82,1.15,8.20,11.50,3.30,28.7,,,,,,,,
FEB_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,9,0.39,0.60,3.47,5.40,1.93,35.7,,,,,,,,
FEB_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,16.23,22.50,32.46,45.00,12.54,27.9,,,,,,,,
FEB_22,OLIVE OIL 70ml,OTC,FOOD,1,12.00,17.00,12.00,17.00,5.00,29.4,,,,,,,,
FEB_22,OMEAID 20mg,RX,GI_ACID_REFLUX,6,1.50,2.50,9.00,15.00,6.00,40.0,,,,,,,,
FEB_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,9,0.51,1.00,4.55,9.00,4.45,49.4,,,,,,,,
FEB_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,1,18.81,26.00,18.81,26.00,7.19,27.7,,,,,,,,
FEB_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.50,0.85,1.50,0.65,43.3,,,,,,,,
FEB_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,37,0.44,0.60,16.28,22.20,5.92,26.7,,,,,,,,
FEB_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,16,1.69,2.30,27.04,36.80,9.76,26.5,,,,,,,,
FEB_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,3,1.54,2.20,4.62,6.60,1.98,30.0,,,,,,,,
FEB_22,PENICILLIN OINTMENT,OTC,FIRST_AID_INF,2,3.50,5.00,7.00,10.00,3.00,30.0,,,,,,,,
FEB_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,17,0.90,1.30,15.30,22.10,6.80,30.8,,,,,,,,
FEB_22,PIRITON SYRUP 150ML,OTC,ALLERGY,2,35.61,48.00,71.22,96.00,24.78,25.8,,,,,,,,
FEB_22,PLASTER singles,OTC,FIRST_AID,15,0.16,0.20,2.40,3.00,0.60,20.0,,,,,,,,
FEB_22,PONSTAN 250MG CAPS 50'S,RX,ANALGESIC,25,0.81,1.10,20.25,27.50,7.25,26.4,,,,,,,,
FEB_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,2,25.29,34.00,50.58,68.00,17.42,25.6,,,,,,,,
FEB_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,14,0.98,2.00,13.71,28.00,14.29,51.0,,,,,,,,
FEB_22,RAPINOL 4'S TABS,OTC,ANALGESIC,11,0.40,0.60,4.40,6.60,2.20,33.3,,,,,,,,
FEB_22,RHINATHIOL ADULT CARBOSYSTEINE,OTC,COUGH_COLD,2,20.70,30.00,41.40,60.00,18.60,31.0,,,,,,,,
FEB_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,11,0.53,1.00,5.83,11.00,5.17,47.0,,,,,,,,
FEB_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,1,0.53,1.00,0.53,1.00,0.47,47.0,,,,,,,,
FEB_22,RONFIT FORTE CAPS,OTC,ANALGESIC,5,2.30,3.50,11.50,17.50,6.00,34.3,,,,,,,,
FEB_22,ROOTER TYTONIC,OTC,HERBAL,2,13.00,18.00,26.00,36.00,10.00,27.8,,,,,,,,
FEB_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,10,6.29,9.00,62.90,90.00,27.10,30.1,,,,,,,,
FEB_22,RUBBING ALCOHOL LOCAL,OTC,FIRST_AID,1,13.00,19.00,13.00,19.00,6.00,31.6,,,,,,,,
FEB_22,SALBUTAMOL 4MG TAB LOCAL,RX,RESP,4,0.32,0.50,1.28,2.00,0.72,36.0,,,,,,,,
FEB_22,SEVEN SEAS COD LIVER OIL,OTC,VITAMINS,1,26.98,36.00,26.98,36.00,9.02,25.1,,,,,,,,
FEB_22,SHALCIP CIPROFLOXACIN 500mg,RX,ANTI_INFECTION,2,4.10,6.00,8.20,12.00,3.80,31.7,,,,,,,,
FEB_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,1,6.55,9.00,6.55,9.00,2.45,27.2,,,,,,,,
FEB_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,3,5.98,8.50,17.94,25.50,7.56,29.6,,,,,,,,
FEB_22,SUPIROCIN (MUPIROCIN) OINTMENT,RX,ANTI_INFECTION,1,25.01,35.00,25.01,35.00,9.99,28.5,,,,,,,,
FEB_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,1,8.00,11.00,8.00,11.00,3.00,27.3,,,,,,,,
FEB_22,TADOL 50MG CAPS,RX,ANALGESIC,20,2.42,3.30,48.40,66.00,17.60,26.7,,,,,,,,
FEB_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,1,6.80,10.00,6.80,10.00,3.20,32.0,,,,,,,,
FEB_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,3,0.95,1.50,2.84,4.50,1.66,36.9,,,,,,,,
FEB_22,TIME HERBAL MIXTURE,OTC,HERBAL,2,9.45,13.00,18.90,26.00,7.10,27.3,,,,,,,,
FEB_22,TOT HEMA TOTHEMA,OTC,VITAMINS,8,2.35,3.20,18.80,25.60,6.80,26.6,,,,,,,,
FEB_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,2,20.05,28.00,40.10,56.00,15.90,28.4,,,,,,,,
FEB_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,1,12.22,17.00,12.22,17.00,4.78,28.1,,,,,,,,
FEB_22,VERMOX 500MG TABS,RX,DE_WORMER,19,7.98,11.00,151.62,209.00,57.38,27.5,,,,,,,,
FEB_22,VERMOX SUSP,RX,DE_WORMER,4,14.53,20.00,58.12,80.00,21.88,27.4,,,,,,,,
FEB_22,VERNA MINERAL WATER 500ml,OTC,FOOD,24,0.70,1.00,16.80,24.00,7.20,30.0,,,,,,,,
FEB_22,VIGORIX FORTE 200ML,OTC,VITAMINS,1,9.22,13.00,9.22,13.00,3.78,29.1,,,,,,,,
FEB_22,VIROL SYR 200ML,OTC,VITAMINS,1,6.20,9.00,6.20,9.00,2.80,31.1,,,,,,,,
FEB_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,2,7.75,12.00,15.50,24.00,8.50,35.4,,,,,,,,
FEB_22,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,1,9.85,14.00,9.85,14.00,4.15,29.6,,,,,,,,
FEB_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,1,9.85,13.50,9.85,13.50,3.65,27.0,,,,,,,,
FEB_22,VITAMIN B COMPLEX PHARMA,OTC,VITAMINS,6,0.21,0.30,1.26,1.80,0.54,30.0,,,,,,,,
FEB_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,9,15.00,21.00,135.00,189.00,54.00,28.6,,,,,,,,
FEB_22,VOLTFAST SACHETS 50MG 30'S ,OTC,ANALGESIC,4,1.49,2.10,5.96,8.40,2.44,29.0,,,,,,,,
FEB_22,WELLMAN CAPS 30'S,OTC,VITAMINS,1,52.72,72.00,52.72,72.00,19.28,26.8,,,,,,,,
FEB_22,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65.00,46.44,65.00,18.56,28.6,,,,,,,,
FEB_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,4,6.00,8.50,24.00,34.00,10.00,29.4,,,,,,,,
FEB_22,WORMPLEX 400 TAB,RX,DE_WORMER,3,5.20,7.50,15.60,22.50,6.90,30.7,,,,,,,,
FEB_22,YAZZ PANTY LINER -30'S,OTC,PERSONAL_CARE_F,1,0.00,7.00,0.00,7.00,7.00,100.0,,,,,,,,
FEB_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,3,5.00,10.00,15.00,30.00,15.00,50.0,,,,,,,,
FEB_22,ZENTEL TAB,RX,DE_WORMER,12,6.33,9.00,75.96,108.00,32.04,29.7,,,,,,,,
FEB_22,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,2,3.50,5.00,7.00,10.00,3.00,30.0,,,,,,,,
FEB_22,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,20.00,38.22,60.00,21.78,36.3,,,,,,,,
FEB_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,2,13.50,19.00,27.00,38.00,11.00,28.9,,,,,,,,
FEB_22,ZINCOVIT TABS,OTC,VITAMINS,1,18.50,26.00,18.50,26.00,7.50,28.8,,,,,,,,
FEB_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,2,9.59,13.00,19.18,26.00,6.82,26.2,,,,,,,,
FEB_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,1,11.50,16.00,11.50,16.00,4.50,28.1,,,,,,,,
FEB_22,ZUBES LOZENGES,OTC,COUGH_COLD,21,0.78,1.20,16.38,25.20,8.82,35.0,,,,,,,,
FEB_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,9,3.40,5.00,30.60,45.00,14.40,32.0,,,,,,,,
MAR_22,2B PREGNANCY TESTS CASSETTE,OTC,DIAGNOSTICS_PREG,6,0.90,2.00,5.40,12.00,6.60,55.0,,,,,,,,
MAR_22,ABONIKI BALM 25G,OTC,ANALGESIC,2,4.20,6.50,8.40,13.00,4.60,35.4,,,,,,,,
MAR_22,ADOM KOO MIXTURE,OTC,HERBAL,1,6.60,9.00,6.60,9.00,2.40,26.7,,,,,,,,
MAR_22,ALPHA GARLIC CAPS,OTC,VITAMINS,2,11.49,17.00,22.98,34.00,11.02,32.4,,,,,,,,
MAR_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,5,0.41,0.60,2.05,3.00,0.95,31.7,,,,,,,,
MAR_22,AMCOF INFANT 100ml,OTC,ANALGESIC,3,5.00,7.00,15.00,21.00,6.00,28.6,,,,,,,,
MAR_22,AMITRIPTYLINE 25MG TAB 28'S UK,RX,ANTIDEPRESSANT,28,0.27,0.40,7.56,11.20,3.64,32.5,,,,,,,,
MAR_22,AMLODIPINE 10MG TAB 28'S Teva,RX,CARDIO,56,0.27,0.40,14.96,22.40,7.44,33.2,,,,,,,,
MAR_22,AMLODIPINE 5MG TABS UK,RX,CARDIO,28,0.22,0.30,6.03,8.40,2.37,28.2,,,,,,,,
MAR_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,1,32.00,44.00,32.00,44.00,12.00,27.3,,,,,,,,
MAR_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,1,23.90,33.00,23.90,33.00,9.10,27.6,,,,,,,,
