year,month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin
2021,FEB_22,RHINATHIOL ADULT CARBOSYSTEINE,OTC,COUGH_COLD,2,20.7,30,41.4,60,18.6,31
2021,FEB_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,11,0.53,1,5.83,11,5.17,47
2021,FEB_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,1,0.53,1,0.53,1,0.47,47
2021,FEB_22,RONFIT FORTE CAPS,OTC,ANALGESIC,5,2.3,3.5,11.5,17.5,6,34.3
2021,FEB_22,ROOTER TYTONIC,OTC,HERBAL,2,13,18,26,36,10,27.8
2021,FEB_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,10,6.29,9,62.9,90,27.1,30.1
2021,FEB_22,RUBBING ALCOHOL LOCAL,OTC,FIRST_AID,1,13,19,13,19,6,31.6
2021,FEB_22,SALBUTAMOL 4MG TAB LOCAL,RX,RESP,4,0.32,0.5,1.28,2,0.72,36
2021,FEB_22,SEVEN SEAS COD LIVER OIL,OTC,VITAMINS,1,26.98,36,26.98,36,9.02,25.1
2021,FEB_22,SHALCIP CIPROFLOXACIN 500mg,RX,ANTI_INFECTION,2,4.1,6,8.2,12,3.8,31.7
2021,FEB_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,1,6.55,9,6.55,9,2.45,27.2
2021,FEB_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,3,5.98,8.5,17.94,25.5,7.56,29.6
2021,FEB_22,SUPIROCIN (MUPIROCIN) OINTMENT,RX,ANTI_INFECTION,1,25.01,35,25.01,35,9.99,28.5
2021,FEB_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,1,8,11,8,11,3,27.3
2021,FEB_22,TADOL 50MG CAPS,RX,ANALGESIC,20,2.42,3.3,48.4,66,17.6,26.7
2021,FEB_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,1,6.8,10,6.8,10,3.2,32
2021,FEB_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,3,0.95,1.5,2.84,4.5,1.66,36.9
2021,FEB_22,TIME HERBAL MIXTURE,OTC,HERBAL,2,9.45,13,18.9,26,7.1,27.3
2021,FEB_22,TOT HEMA TOTHEMA,OTC,VITAMINS,8,2.35,3.2,18.8,25.6,6.8,26.6
2021,FEB_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,2,20.05,28,40.1,56,15.9,28.4
2021,FEB_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,1,12.22,17,12.22,17,4.78,28.1
2021,FEB_22,VERMOX 500MG TABS,RX,DE_WORMER,19,7.98,11,151.62,209,57.38,27.5
2021,FEB_22,VERMOX SUSP,RX,DE_WORMER,4,14.53,20,58.12,80,21.88,27.4
2021,FEB_22,VERNA MINERAL WATER 500ml,OTC,FOOD,24,0.7,1,16.8,24,7.2,30
2021,FEB_22,VIGORIX FORTE 200ML,OTC,VITAMINS,1,9.22,13,9.22,13,3.78,29.1
2021,FEB_22,VIROL SYR 200ML,OTC,VITAMINS,1,6.2,9,6.2,9,2.8,31.1
2021,FEB_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,2,7.75,12,15.5,24,8.5,35.4
2021,FEB_22,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,1,9.85,14,9.85,14,4.15,29.6
2021,FEB_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,1,9.85,13.5,9.85,13.5,3.65,27
2021,FEB_22,VITAMIN B COMPLEX PHARMA,OTC,VITAMINS,6,0.21,0.3,1.26,1.8,0.54,30
2021,FEB_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,9,15,21,135,189,54,28.6
2021,FEB_22,VOLTFAST SACHETS 50MG 30'S ,OTC,ANALGESIC,4,1.49,2.1,5.96,8.4,2.44,29
2021,FEB_22,WELLMAN CAPS 30'S,OTC,VITAMINS,1,52.72,72,52.72,72,19.28,26.8
2021,FEB_22,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65,46.44,65,18.56,28.6
2021,FEB_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,4,6,8.5,24,34,10,29.4
2021,FEB_22,WORMPLEX 400 TAB,RX,DE_WORMER,3,5.2,7.5,15.6,22.5,6.9,30.7
2021,FEB_22,YAZZ PANTY LINER -30'S,OTC,PERSONAL_CARE_F,1,0,7,0,7,7,100
2021,FEB_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,3,5,10,15,30,15,50
2021,FEB_22,ZENTEL TAB,RX,DE_WORMER,12,6.33,9,75.96,108,32.04,29.7
2021,FEB_22,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,2,3.5,5,7,10,3,30
2021,FEB_22,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,20,38.22,60,21.78,36.3
2021,FEB_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,2,13.5,19,27,38,11,28.9
2021,FEB_22,ZINCOVIT TABS,OTC,VITAMINS,1,18.5,26,18.5,26,7.5,28.8
2021,FEB_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,2,9.59,13,19.18,26,6.82,26.2
2021,FEB_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,1,11.5,16,11.5,16,4.5,28.1
2021,FEB_22,ZUBES LOZENGES,OTC,COUGH_COLD,21,0.78,1.2,16.38,25.2,8.82,35
2021,FEB_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,9,3.4,5,30.6,45,14.4,32
2021,MAR_22,2B PREGNANCY TESTS CASSETTE,OTC,DIAGNOSTICS_PREG,6,0.9,2,5.4,12,6.6,55
2021,MAR_22,ABONIKI BALM 25G,OTC,ANALGESIC,2,4.2,6.5,8.4,13,4.6,35.4
2021,MAR_22,ADOM KOO MIXTURE,OTC,HERBAL,1,6.6,9,6.6,9,2.4,26.7
2021,MAR_22,ALPHA GARLIC CAPS,OTC,VITAMINS,2,11.49,17,22.98,34,11.02,32.4
2021,MAR_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,5,0.41,0.6,2.05,3,0.95,31.7
2021,MAR_22,AMCOF INFANT 100ml,OTC,ANALGESIC,3,5,7,15,21,6,28.6
2021,MAR_22,AMITRIPTYLINE 25MG TAB 28'S UK,RX,ANTIDEPRESSANT,28,0.27,0.4,7.56,11.2,3.64,32.5
2021,MAR_22,AMLODIPINE 10MG TAB 28'S Teva,RX,CARDIO,56,0.27,0.4,14.96,22.4,7.44,33.2
2021,MAR_22,AMLODIPINE 5MG TABS UK,RX,CARDIO,28,0.22,0.3,6.03,8.4,2.37,28.2
2021,MAR_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,1,32,44,32,44,12,27.3
2021,MAR_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,1,23.9,33,23.9,33,9.1,27.6
2021,MAR_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,2,21.9,30,43.8,60,16.2,27
2021,MAR_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,1,16,22,16,22,6,27.3
2021,MAR_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,60,0.24,0.35,14.35,21,6.65,31.7
2021,MAR_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,86,0.7,1,60.2,86,25.8,30
2021,MAR_22,APC TAB (4'S),OTC,ANALGESIC,14,0.46,0.6,6.44,8.4,1.96,23.3
2021,MAR_22,APETAMIN CYPROHEPTADINE SYRUP,OTC,VITAMINS,1,14.32,23,14.32,23,8.68,37.7
2021,MAR_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,1,4.9,8,4.9,8,3.1,38.8
2021,MAR_22,ASMADRIN TABS 4 X 25,OTC,RESP,2,0.52,0.8,1.04,1.6,0.56,35
2021,MAR_22,ATORVASTATIN 20MG TABS,RX,CARDIO,28,0.34,0.5,9.5,14,4.5,32.1
2021,MAR_22,AUNTIE MARY'S BABY GRIPE MIXTUR,OTC,MOTHER_BABY,3,6.98,10,20.94,30,9.06,30.2
2021,MAR_22,AWAKE MINERAL WATER 500ML,OTC,FOOD,11,0.81,1,8.91,11,2.09,19
2021,MAR_22,AXACEF TAB 500MG ZETIVA,RX ,ANTI_INFECTION,20,3.93,5.4,78.58,108,29.42,27.2
2021,MAR_22,AZIRON 500 (AZITHROMYCIN),RX,ANTI_INFECTION,4,7,10,28,40,12,30
2021,MAR_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,1,13,18,13,18,5,27.8
2021,MAR_22,BETAFEN IBUPROFEN SYR 100ml,OTC,ANALGESIC,1,6.46,9,6.46,9,2.54,28.2
2021,MAR_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,4,17.94,25,71.76,100,28.24,28.2
2021,MAR_22,BIOFERON CAPS,OTC,VITAMINS,1,17.49,24,17.49,24,6.51,27.1
2021,MAR_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,9,0.34,0.5,3.06,4.5,1.44,32
2021,MAR_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,4,3.7,6,14.8,24,9.2,38.3
2021,MAR_22,BONAPLEX SYRUP,OTC,VITAMINS,1,14.9,21,14.9,21,6.1,29
2021,MAR_22,BORGES OLIVE OIL 125ML,OTC,FOOD,1,13,18,13,18,5,27.8
2021,MAR_22,BORGES OLIVE OIL 125ML,OTC,FOOD,1,11,15,11,15,4,26.7
2021,MAR_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,1,33.98,47,33.98,47,13.02,27.7
2021,MAR_22,CANDIDERM CREAM 15G,OTC,PERSONAL_CARE_F,1,11,15,11,15,4,26.7
2021,MAR_22,CANESTEN CREAM 20G,OTC,PERSONAL_CARE_F,1,26.29,36,26.29,36,9.71,27
2021,MAR_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,8,9,10,72,80,8,10
2021,MAR_22,CETAPOL SYRUP,OTC,ANALGESIC,1,4.65,6,4.65,6,1.35,22.5
2021,MAR_22,CHLORAMPHENICOL EYE DROP 10ML,OTC,EYE,3,1.7,3,5.1,9,3.9,43.3
2021,MAR_22,CIPROLEX EYE/EAR DROP,RX,ANTI_INFECTION_EYE_EAR,1,9,12.5,9,12.5,3.5,28
2021,MAR_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,84,1,1.4,84,117.6,33.6,28.6
2021,MAR_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,4,18,27,72,108,36,33.3
2021,MAR_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,2,1.36,2,2.72,4,1.28,32
2021,MAR_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,76,1.46,2,110.96,152,41.04,27
2021,MAR_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,1,39.9,53,39.9,53,13.1,24.7
2021,MAR_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,2,35.8,50,71.6,100,28.4,28.4
2021,MAR_22,COKE PLASTIC 300ML,OTC,FOOD,5,2.25,3,11.25,15,3.75,25
2021,MAR_22,COKE PLASTIC 300ML,OTC,FOOD,12,2.25,3,27,36,9,25
2021,MAR_22,COLDRILIF CAPS,OTC,COUGH_COLD,9,3.4,5,30.6,45,14.4,32
2021,MAR_22,COLDRILIF SYRUP,OTC,COUGH_COLD,4,5.29,7.5,21.16,30,8.84,29.5
2021,MAR_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,1,8,10,8,10,2,20
2021,MAR_22,COLODIUM LOPERAMIDE,OTC,GI_ANTIDIARRHOEAL,1,1.8,2.5,1.8,2.5,0.7,28
2021,MAR_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,6,10,15,60,90,30,33.3
2021,MAR_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,6,6.5,10,39,60,21,35
2021,MAR_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,2,4.2,6,8.4,12,3.6,30
2021,MAR_22,COTTON WOOL 200G ,OTC,PERSONAL_CARE,1,6.6,10,6.6,10,3.4,34
2021,MAR_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,2,1.6,2.5,3.2,5,1.8,36
2021,MAR_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20,13.75,20,6.25,31.3
2021,MAR_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,1,2.7,4,2.7,4,1.3,32.5
2021,MAR_22,CYPRODINE CYPROHEPTADINE CAPS Z,OTC,VITAMINS,2,26,35,52,70,18,25.7
2021,MAR_22,CYPRODINE SYRUP,OTC,VITAMINS,1,26,36,26,36,10,27.8
2021,MAR_22,DAPREX CAPS,OTC,NA,13,0.7,1.5,9.1,19.5,10.4,53.3
2021,MAR_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18,12.33,18,5.67,31.5
2021,MAR_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,10,0.37,0.5,3.7,5,1.3,26
2021,MAR_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,16,11.3,15.5,180.8,248,67.2,27.1
2021,MAR_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,20,2.02,2.8,40.48,56,15.52,27.7
2021,MAR_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,26,1.87,2.7,48.57,70.2,21.63,30.8
2021,MAR_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,1,80,100,80,100,20,20
2021,MAR_22,DORETA TAB,RX,ANALGESIC,20,2.42,3.2,48.4,64,15.6,24.4
2021,MAR_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,84,0.4,0.25,33.6,21,-12.6,-60
2021,MAR_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,5,22.9,32,114.5,160,45.5,28.4
2021,MAR_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,2,19.9,30,39.8,60,20.2,33.7
2021,MAR_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,4,4.72,7,18.88,28,9.12,32.6
2021,MAR_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,1,12,17,12,17,5,29.4
2021,MAR_22,DUROL BLOOD TONIC 300ML,OTC,VITAMINS,3,9.8,13.5,29.4,40.5,11.1,27.4
2021,MAR_22,DUROL TONIC 200ML,OTC,VITAMINS,3,7.3,10,21.9,30,8.1,27
2021,MAR_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,3,7.5,8.5,22.5,25.5,3,11.8
2021,MAR_22,DYNEWELL SYR,OTC,VITAMINS,4,3.4,5,13.6,20,6.4,32
2021,MAR_22,DYNEWELL SYR,OTC,VITAMINS,2,3.1,4.5,6.2,9,2.8,31.1
2021,MAR_22,DYNEWELL TAB,OTC,VITAMINS,5,0.2,0.5,1,2.5,1.5,60
2021,MAR_22,EFPAC JUNIOR,OTC,ANALGESIC,4,7.48,10,29.92,40,10.08,25.2
2021,MAR_22,EFPAC TABS,OTC,ANALGESIC,23,1.17,1.7,26.9,39.1,12.2,31.2
2021,MAR_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,5,3.3,4.5,16.5,22.5,6,26.7
2021,MAR_22,EMGIPROFEN 400MG,RX,ANALGESIC,1,1,1.5,1,1.5,0.5,33.3
2021,MAR_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,2,1.2,2,2.4,4,1.6,40
2021,MAR_22,EPIDERM CREAM 15G SHALINA,OTC,ANALGESIC,4,2.25,3.5,9,14,5,35.7
2021,MAR_22,EPIDERM CREAM 30G,OTC,ANALGESIC,3,4,6,12,18,6,33.3
2021,MAR_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,34,0.58,0.8,19.72,27.2,7.48,27.5
2021,MAR_22,FENBASE EXTRA,OTC,ANALGESIC,12,2.02,3,24.24,36,11.76,32.7
2021,MAR_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,2,37.03,50.5,74.05,101,26.95,26.7
2021,MAR_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,1,35.77,49,35.77,49,13.23,27
2021,MAR_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,3,35.77,49,107.31,147,39.69,27
2021,MAR_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,11,2.5,4,27.5,44,16.5,37.5
2021,MAR_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,3,5.75,8.2,17.25,24.6,7.35,29.9
2021,MAR_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,6,22,29,132,174,42,24.1
2021,MAR_22,FLEMEX JUNIOR SYRUP,OTC,COUGH_COLD_PED,3,6.2,8.5,18.6,25.5,6.9,27.1
2021,MAR_22,FLUREST TABS,OTC,COUGH_COLD,1,14,19,14,19,5,26.3
2021,MAR_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,75,0.5,0.7,37.5,52.5,15,28.6
2021,MAR_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,81,0.43,0.6,35.2,48.6,13.4,27.6
2021,MAR_22,FOLIC ACID 5MG TAB UK,OTC,VITAMINS,1,7.5,11,7.5,11,3.5,31.8
2021,MAR_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,14,0.26,0.5,3.69,7,3.31,47.3
2021,MAR_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,6,7.5,11,45,66,21,31.8
2021,MAR_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,1,7.5,11,7.5,11,3.5,31.8
2021,MAR_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,5,1.17,1.6,5.85,8,2.15,26.9
2021,MAR_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,3,0.71,1,2.13,3,0.87,29
2021,MAR_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,47,0.92,1.4,43.13,65.8,22.67,34.5
2021,MAR_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,1,2.3,3.5,2.3,3.5,1.2,34.3
2021,MAR_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,23,2.45,3.5,56.35,80.5,24.15,30
2021,MAR_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,27,1.67,2.5,45.09,67.5,22.41,33.2
2021,MAR_22,GEBEDOL TABS,OTC,ANALGESIC,71,1.29,2,91.7,142,50.3,35.4
2021,MAR_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,1,1.9,3,1.9,3,1.1,36.7
2021,MAR_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,2,1.5,3,3,6,3,50
2021,MAR_22,GLUCONAF POWDER,OTC,HERBAL,2,7.1,10,14.2,20,5.8,29
2021,MAR_22,GYPRONE PLUS,OTC,VITAMINS,1,1.8,3,1.8,3,1.2,40
2021,MAR_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,4,2.97,4.5,11.88,18,6.12,34
2021,MAR_22,HAEMOGLOBIN SYRUP 200ML (M&G),OTC,VITAMINS,2,4.45,7,8.9,14,5.1,36.4
2021,MAR_22,HEPTOPEP SYRUP,OTC,VITAMINS,1,14.08,22,14.08,22,7.92,36
2021,MAR_22,HI LADY VIRGIN HERBAL INTIMATE,OTC,SEX_HEALTH_F,1,16.5,23,16.5,23,6.5,28.3
2021,MAR_22,HISTAZINE 10MG TABS,OTC,ALLERGY,6,0.5,1,3.01,6,2.99,49.8
2021,MAR_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,4,3,4.5,12,18,6,33.3
2021,MAR_22,IBUCAP 20 TABS,OTC,ANALGESIC,8,2.77,5,22.16,40,17.84,44.6
2021,MAR_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,1,13,18,13,18,5,27.8
2021,MAR_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,3,13,18,39,54,15,27.8
2021,MAR_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,1,12.07,17,12.07,17,4.93,29
2021,MAR_22,INFA V VAGINAL PESSARIES,OTC,PERSONAL_CARE_F,1,19,26,19,26,7,26.9
2021,MAR_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,10,0.8,1.1,8,11,3,27.3
2021,MAR_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,6,3.3,4.5,19.8,27,7.2,26.7
2021,MAR_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,3,8.43,12,25.29,36,10.71,29.8
2021,MAR_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,3,6.25,9,18.75,27,8.25,30.6
2021,MAR_22,KINGDOM GARLIC CAPS,OTC,VITAMINS,3,17.32,24,51.96,72,20.04,27.8
2021,MAR_22,KISS CONDOM,OTC,SEX_HEALTH_M,20,1.1,2,22,40,18,45
2021,MAR_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,1,4.5,7,4.5,7,2.5,35.7
2021,MAR_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,1,12.89,19,12.89,19,6.11,32.2
2021,MAR_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,9,0.71,1,6.39,9,2.61,29
2021,MAR_22,KY JELLY 50ML,OTC,SEX_HEALTH_U,2,25,39,50,78,28,35.9
2021,MAR_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,3,4.5,6.5,13.5,19.5,6,30.8
2021,MAR_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,3,1.85,5,5.55,15,9.45,63
2021,MAR_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,5,4.2,6,21,30,9,30
2021,MAR_22,LEVOFLOXACIN TABS 500mg EXETER,RX,ANTI_INFECTION,14,1.9,2.6,26.6,36.4,9.8,26.9
2021,MAR_22,LEVON 2 TABS,OTC,SEX_HEALTH_F,3,5.98,8.5,17.94,25.5,7.56,29.6
2021,MAR_22,LISINOPRIL 10MG TABS 28'S,RX,CARDIO,28,0.39,0.55,11,15.4,4.4,28.6
2021,MAR_22,LIV 52 HERBAL TABS HIMALAYA,OTC,HERBAL,2,33,43,66,86,20,23.3
2021,MAR_22,LOFNAC GEL 30G,RX,ANALGESIC,5,5.1,7,25.5,35,9.5,27.1
2021,MAR_22,LOFNAC SUPP 100MG,RX,ANALGESIC,45,0.9,1.5,40.5,67.5,27,40
2021,MAR_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,1,15.3,22,15.3,22,6.7,30.5
2021,MAR_22,LONART SUSP 60ML,OTC,ANTI_MALARIAL,3,10.81,15,32.43,45,12.57,27.9
2021,MAR_22,LUBRIGEL 85g,OTC,SEX_HEALTH_U,1,17,24,17,24,7,29.2
2021,MAR_22,LUFART DS TABS,OTC,ANTI_MALARIAL,6,11.8,17,70.8,102,31.2,30.6
2021,MAR_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,23,6.87,10,158,230,72,31.3
2021,MAR_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,3,2.6,4,7.8,12,4.2,35
2021,MAR_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,5,7.36,11,36.8,55,18.2,33.1
2021,MAR_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,4,0.7,1,2.8,4,1.2,30
2021,MAR_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,24,1.28,1.6,30.72,38.4,7.68,20
2021,MAR_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,2,6.98,13,13.96,26,12.04,46.3
2021,MAR_22,MALAR 2 SUSP,OTC,ANTI_MALARIAL,1,7.05,12,7.05,12,4.95,41.3
2021,MAR_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,4,3.28,4.75,13.12,19,5.88,30.9
2021,MAR_22,MARK II INHALER 6'S,OTC,COUGH_COLD,3,6.6,9,19.8,27,7.2,26.7
2021,MAR_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.3,13,9.3,13,3.7,28.5
2021,MAR_22,MENTHOX COUGH LOZENGES,OTC,COUGH_COLD,4,0.49,0.8,1.96,3.2,1.24,38.8
2021,MAR_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,70,0.09,0.15,6.3,10.5,4.2,40
2021,MAR_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,90,0.1,0.2,8.77,18,9.23,51.3
2021,MAR_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,5,3.5,5,17.5,25,7.5,30
2021,MAR_22,METHYLATED SPIRIT 60ML,OTC,PERSONAL_CARE,6,1.5,3,9,18,9,50
2021,MAR_22,METROLEX F TABS,RX,ANTI_INFECTION,2,9,13.5,18,27,9,33.3
2021,MAR_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,3,6.59,9,19.77,27,7.23,26.8
2021,MAR_22,MIST POT CIT 200ML,OTC,NA,5,2.5,4,12.5,20,7.5,37.5
2021,MAR_22,MIST SENNACO 200ML,OTC,GI_LAX,6,2.8,4,16.8,24,7.2,30
2021,MAR_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,1,2.5,3.5,2.5,3.5,1,28.6
2021,MAR_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,44,3.8,6,167.2,264,96.8,36.7
2021,MAR_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,25,0.15,0.3,3.75,7.5,3.75,50
2021,MAR_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,5,1.8,2.5,9,12.5,3.5,28
2021,MAR_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,1,15,21,15,21,6,28.6
2021,MAR_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,3,13.5,19,40.5,57,16.5,28.9
2021,MAR_22,NESBEN SUSP 20ML,RX,ANTI_INFECTION,6,3.98,5.5,23.88,33,9.12,27.6
2021,MAR_22,NESBEN TABS,RX,ANTI_INFECTION,4,3.5,5,14,20,6,30
2021,MAR_22,NEXCOFER 30 CAPS ECL,OTC,VITAMINS,3,5.59,8,16.77,24,7.23,30.1
2021,MAR_22,NIFE DENK TABS 10MG,RX,CARDIO,10,0.33,0.35,3.32,3.5,0.18,5.1
2021,MAR_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,30,0.82,1.15,24.6,34.5,9.9,28.7
2021,MAR_22,NIZORAL CREAM 15G,OTC,PERSONAL_CARE,1,23.48,34,23.48,34,10.52,30.9
2021,MAR_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,14,0.39,0.6,5.41,8.4,2.99,35.6
2021,MAR_22,NO-SPA 40MG 100'S,RX,GI_ANTI_SPASMODIC,7,6.57,9,45.99,63,17.01,27
2021,MAR_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,3,16.23,22.5,48.69,67.5,18.81,27.9
2021,MAR_22,NUGEL SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,14.93,21,29.86,42,12.14,28.9
